exp_idx,item_number,condition,sentence,distance,subject,subject_marker,verb_phrase,target_phrase,match,grammatical
1,325,plainS-honorificV,남자가 어제 저녁에 혼자서 편지를 쓰셨다.,far,남자가,가,편지를 쓰셨다,쓰셨다,False,
1,325,plainS-plainV,남자가 어제 저녁에 혼자서 편지를 썼다.,far,남자가,가,편지를 썼다,썼다,True,
1,326,plainS-honorificV,남자가 어제 저녁에 혼자서 노래를 부르셨다.,far,남자가,가,노래를 부르셨다,부르셨다,False,
1,326,plainS-plainV,남자가 어제 저녁에 혼자서 노래를 불렀다.,far,남자가,가,노래를 불렀다,불렀다,True,
1,327,plainS-honorificV,남자가 어제 저녁에 혼자서 티비를 보셨다.,far,남자가,가,티비를 보셨다,보셨다,False,
1,327,plainS-plainV,남자가 어제 저녁에 혼자서 티비를 봤다.,far,남자가,가,티비를 봤다,봤다,True,
1,328,plainS-honorificV,남자가 어제 저녁에 혼자서 산책을 하셨다.,far,남자가,가,산책을 하셨다,하셨다,False,
1,328,plainS-plainV,남자가 어제 저녁에 혼자서 산책을 했다.,far,남자가,가,산책을 했다,했다,True,
1,329,plainS-honorificV,남자가 어제 저녁에 혼자서 정원을 가꾸셨다.,far,남자가,가,정원을 가꾸셨다,가꾸셨다,False,
1,329,plainS-plainV,남자가 어제 저녁에 혼자서 정원을 가꿨다.,far,남자가,가,정원을 가꿨다,가꿨다,True,
1,330,plainS-honorificV,남자가 어제 저녁에 혼자서 빨래를 널으셨다.,far,남자가,가,빨래를 널으셨다,널으셨다,False,
1,330,plainS-plainV,남자가 어제 저녁에 혼자서 빨래를 널었다.,far,남자가,가,빨래를 널었다,널었다,True,
1,331,plainS-honorificV,여자가 어제 저녁에 혼자서 책을 읽으셨다.,far,여자가,가,책을 읽으셨다,읽으셨다,False,
1,331,plainS-plainV,여자가 어제 저녁에 혼자서 책을 읽었다.,far,여자가,가,책을 읽었다,읽었다,True,
1,332,plainS-honorificV,여자가 어제 저녁에 혼자서 파스타를 드셨다.,far,여자가,가,파스타를 드셨다,드셨다,False,
1,332,plainS-plainV,여자가 어제 저녁에 혼자서 파스타를 먹었다.,far,여자가,가,파스타를 먹었다,먹었다,True,
1,333,plainS-honorificV,여자가 어제 저녁에 혼자서 호통을 치셨다.,far,여자가,가,호통을 치셨다,치셨다,False,
1,333,plainS-plainV,여자가 어제 저녁에 혼자서 호통을 쳤다.,far,여자가,가,호통을 쳤다,쳤다,True,
1,334,plainS-honorificV,여자가 어제 저녁에 혼자서 핸드폰을 사셨다.,far,여자가,가,핸드폰을 사셨다,사셨다,False,
1,334,plainS-plainV,여자가 어제 저녁에 혼자서 핸드폰을 샀다.,far,여자가,가,핸드폰을 샀다,샀다,True,
1,335,plainS-honorificV,여자가 어제 저녁에 혼자서 편지를 쓰셨다.,far,여자가,가,편지를 쓰셨다,쓰셨다,False,
1,335,plainS-plainV,여자가 어제 저녁에 혼자서 편지를 썼다.,far,여자가,가,편지를 썼다,썼다,True,
1,336,plainS-honorificV,여자가 어제 저녁에 혼자서 노래를 부르셨다.,far,여자가,가,노래를 부르셨다,부르셨다,False,
1,336,plainS-plainV,여자가 어제 저녁에 혼자서 노래를 불렀다.,far,여자가,가,노래를 불렀다,불렀다,True,
1,337,plainS-honorificV,여자가 어제 저녁에 혼자서 티비를 보셨다.,far,여자가,가,티비를 보셨다,보셨다,False,
1,337,plainS-plainV,여자가 어제 저녁에 혼자서 티비를 봤다.,far,여자가,가,티비를 봤다,봤다,True,
1,338,plainS-honorificV,여자가 어제 저녁에 혼자서 산책을 하셨다.,far,여자가,가,산책을 하셨다,하셨다,False,
1,338,plainS-plainV,여자가 어제 저녁에 혼자서 산책을 했다.,far,여자가,가,산책을 했다,했다,True,
1,339,plainS-honorificV,여자가 어제 저녁에 혼자서 정원을 가꾸셨다.,far,여자가,가,정원을 가꾸셨다,가꾸셨다,False,
1,339,plainS-plainV,여자가 어제 저녁에 혼자서 정원을 가꿨다.,far,여자가,가,정원을 가꿨다,가꿨다,True,
1,340,plainS-honorificV,여자가 어제 저녁에 혼자서 빨래를 널으셨다.,far,여자가,가,빨래를 널으셨다,널으셨다,False,
1,340,plainS-plainV,여자가 어제 저녁에 혼자서 빨래를 널었다.,far,여자가,가,빨래를 널었다,널었다,True,
1,341,plainS-honorificV,딸이 어제 저녁에 혼자서 책을 읽으셨다.,far,딸이,이,책을 읽으셨다,읽으셨다,False,
1,341,plainS-plainV,딸이 어제 저녁에 혼자서 책을 읽었다.,far,딸이,이,책을 읽었다,읽었다,True,
1,342,plainS-honorificV,딸이 어제 저녁에 혼자서 파스타를 드셨다.,far,딸이,이,파스타를 드셨다,드셨다,False,
1,342,plainS-plainV,딸이 어제 저녁에 혼자서 파스타를 먹었다.,far,딸이,이,파스타를 먹었다,먹었다,True,
1,343,plainS-honorificV,딸이 어제 저녁에 혼자서 호통을 치셨다.,far,딸이,이,호통을 치셨다,치셨다,False,
1,343,plainS-plainV,딸이 어제 저녁에 혼자서 호통을 쳤다.,far,딸이,이,호통을 쳤다,쳤다,True,
1,344,plainS-honorificV,딸이 어제 저녁에 혼자서 핸드폰을 사셨다.,far,딸이,이,핸드폰을 사셨다,사셨다,False,
1,344,plainS-plainV,딸이 어제 저녁에 혼자서 핸드폰을 샀다.,far,딸이,이,핸드폰을 샀다,샀다,True,
1,345,plainS-honorificV,딸이 어제 저녁에 혼자서 편지를 쓰셨다.,far,딸이,이,편지를 쓰셨다,쓰셨다,False,
1,345,plainS-plainV,딸이 어제 저녁에 혼자서 편지를 썼다.,far,딸이,이,편지를 썼다,썼다,True,
1,346,plainS-honorificV,딸이 어제 저녁에 혼자서 노래를 부르셨다.,far,딸이,이,노래를 부르셨다,부르셨다,False,
1,346,plainS-plainV,딸이 어제 저녁에 혼자서 노래를 불렀다.,far,딸이,이,노래를 불렀다,불렀다,True,
1,347,plainS-honorificV,딸이 어제 저녁에 혼자서 티비를 보셨다.,far,딸이,이,티비를 보셨다,보셨다,False,
1,347,plainS-plainV,딸이 어제 저녁에 혼자서 티비를 봤다.,far,딸이,이,티비를 봤다,봤다,True,
1,348,plainS-honorificV,딸이 어제 저녁에 혼자서 산책을 하셨다.,far,딸이,이,산책을 하셨다,하셨다,False,
1,348,plainS-plainV,딸이 어제 저녁에 혼자서 산책을 했다.,far,딸이,이,산책을 했다,했다,True,
1,349,plainS-honorificV,딸이 어제 저녁에 혼자서 정원을 가꾸셨다.,far,딸이,이,정원을 가꾸셨다,가꾸셨다,False,
1,349,plainS-plainV,딸이 어제 저녁에 혼자서 정원을 가꿨다.,far,딸이,이,정원을 가꿨다,가꿨다,True,
1,350,plainS-honorificV,딸이 어제 저녁에 혼자서 빨래를 널으셨다.,far,딸이,이,빨래를 널으셨다,널으셨다,False,
1,350,plainS-plainV,딸이 어제 저녁에 혼자서 빨래를 널었다.,far,딸이,이,빨래를 널었다,널었다,True,
1,351,plainS-honorificV,아들이 어제 저녁에 혼자서 책을 읽으셨다.,far,아들이,이,책을 읽으셨다,읽으셨다,False,
1,351,plainS-plainV,아들이 어제 저녁에 혼자서 책을 읽었다.,far,아들이,이,책을 읽었다,읽었다,True,
1,352,plainS-honorificV,아들이 어제 저녁에 혼자서 파스타를 드셨다.,far,아들이,이,파스타를 드셨다,드셨다,False,
1,352,plainS-plainV,아들이 어제 저녁에 혼자서 파스타를 먹었다.,far,아들이,이,파스타를 먹었다,먹었다,True,
1,353,plainS-honorificV,아들이 어제 저녁에 혼자서 호통을 치셨다.,far,아들이,이,호통을 치셨다,치셨다,False,
1,353,plainS-plainV,아들이 어제 저녁에 혼자서 호통을 쳤다.,far,아들이,이,호통을 쳤다,쳤다,True,
1,354,plainS-honorificV,아들이 어제 저녁에 혼자서 핸드폰을 사셨다.,far,아들이,이,핸드폰을 사셨다,사셨다,False,
1,354,plainS-plainV,아들이 어제 저녁에 혼자서 핸드폰을 샀다.,far,아들이,이,핸드폰을 샀다,샀다,True,
1,355,plainS-honorificV,아들이 어제 저녁에 혼자서 편지를 쓰셨다.,far,아들이,이,편지를 쓰셨다,쓰셨다,False,
1,355,plainS-plainV,아들이 어제 저녁에 혼자서 편지를 썼다.,far,아들이,이,편지를 썼다,썼다,True,
1,356,plainS-honorificV,아들이 어제 저녁에 혼자서 노래를 부르셨다.,far,아들이,이,노래를 부르셨다,부르셨다,False,
1,356,plainS-plainV,아들이 어제 저녁에 혼자서 노래를 불렀다.,far,아들이,이,노래를 불렀다,불렀다,True,
1,357,plainS-honorificV,아들이 어제 저녁에 혼자서 티비를 보셨다.,far,아들이,이,티비를 보셨다,보셨다,False,
1,357,plainS-plainV,아들이 어제 저녁에 혼자서 티비를 봤다.,far,아들이,이,티비를 봤다,봤다,True,
1,358,plainS-honorificV,아들이 어제 저녁에 혼자서 산책을 하셨다.,far,아들이,이,산책을 하셨다,하셨다,False,
1,358,plainS-plainV,아들이 어제 저녁에 혼자서 산책을 했다.,far,아들이,이,산책을 했다,했다,True,
1,359,plainS-honorificV,아들이 어제 저녁에 혼자서 정원을 가꾸셨다.,far,아들이,이,정원을 가꾸셨다,가꾸셨다,False,
1,359,plainS-plainV,아들이 어제 저녁에 혼자서 정원을 가꿨다.,far,아들이,이,정원을 가꿨다,가꿨다,True,
1,360,plainS-honorificV,아들이 어제 저녁에 혼자서 빨래를 널으셨다.,far,아들이,이,빨래를 널으셨다,널으셨다,False,
1,360,plainS-plainV,아들이 어제 저녁에 혼자서 빨래를 널었다.,far,아들이,이,빨래를 널었다,널었다,True,
1,361,plainS-honorificV,친구가 어제 저녁에 혼자서 책을 읽으셨다.,far,친구가,가,책을 읽으셨다,읽으셨다,False,
1,361,plainS-plainV,친구가 어제 저녁에 혼자서 책을 읽었다.,far,친구가,가,책을 읽었다,읽었다,True,
1,362,plainS-honorificV,친구가 어제 저녁에 혼자서 파스타를 드셨다.,far,친구가,가,파스타를 드셨다,드셨다,False,
1,362,plainS-plainV,친구가 어제 저녁에 혼자서 파스타를 먹었다.,far,친구가,가,파스타를 먹었다,먹었다,True,
1,363,plainS-honorificV,친구가 어제 저녁에 혼자서 호통을 치셨다.,far,친구가,가,호통을 치셨다,치셨다,False,
1,363,plainS-plainV,친구가 어제 저녁에 혼자서 호통을 쳤다.,far,친구가,가,호통을 쳤다,쳤다,True,
1,364,plainS-honorificV,친구가 어제 저녁에 혼자서 핸드폰을 사셨다.,far,친구가,가,핸드폰을 사셨다,사셨다,False,
1,364,plainS-plainV,친구가 어제 저녁에 혼자서 핸드폰을 샀다.,far,친구가,가,핸드폰을 샀다,샀다,True,
1,365,plainS-honorificV,친구가 어제 저녁에 혼자서 편지를 쓰셨다.,far,친구가,가,편지를 쓰셨다,쓰셨다,False,
1,365,plainS-plainV,친구가 어제 저녁에 혼자서 편지를 썼다.,far,친구가,가,편지를 썼다,썼다,True,
1,366,plainS-honorificV,친구가 어제 저녁에 혼자서 노래를 부르셨다.,far,친구가,가,노래를 부르셨다,부르셨다,False,
1,366,plainS-plainV,친구가 어제 저녁에 혼자서 노래를 불렀다.,far,친구가,가,노래를 불렀다,불렀다,True,
1,367,plainS-honorificV,친구가 어제 저녁에 혼자서 티비를 보셨다.,far,친구가,가,티비를 보셨다,보셨다,False,
1,367,plainS-plainV,친구가 어제 저녁에 혼자서 티비를 봤다.,far,친구가,가,티비를 봤다,봤다,True,
1,368,plainS-honorificV,친구가 어제 저녁에 혼자서 산책을 하셨다.,far,친구가,가,산책을 하셨다,하셨다,False,
1,368,plainS-plainV,친구가 어제 저녁에 혼자서 산책을 했다.,far,친구가,가,산책을 했다,했다,True,
1,369,plainS-honorificV,친구가 어제 저녁에 혼자서 정원을 가꾸셨다.,far,친구가,가,정원을 가꾸셨다,가꾸셨다,False,
1,369,plainS-plainV,친구가 어제 저녁에 혼자서 정원을 가꿨다.,far,친구가,가,정원을 가꿨다,가꿨다,True,
1,370,plainS-honorificV,친구가 어제 저녁에 혼자서 빨래를 널으셨다.,far,친구가,가,빨래를 널으셨다,널으셨다,False,
1,370,plainS-plainV,친구가 어제 저녁에 혼자서 빨래를 널었다.,far,친구가,가,빨래를 널었다,널었다,True,
1,371,plainS-honorificV,막내가 어제 저녁에 혼자서 책을 읽으셨다.,far,막내가,가,책을 읽으셨다,읽으셨다,False,
1,371,plainS-plainV,막내가 어제 저녁에 혼자서 책을 읽었다.,far,막내가,가,책을 읽었다,읽었다,True,
1,372,plainS-honorificV,막내가 어제 저녁에 혼자서 파스타를 드셨다.,far,막내가,가,파스타를 드셨다,드셨다,False,
1,372,plainS-plainV,막내가 어제 저녁에 혼자서 파스타를 먹었다.,far,막내가,가,파스타를 먹었다,먹었다,True,
1,373,plainS-honorificV,막내가 어제 저녁에 혼자서 호통을 치셨다.,far,막내가,가,호통을 치셨다,치셨다,False,
1,373,plainS-plainV,막내가 어제 저녁에 혼자서 호통을 쳤다.,far,막내가,가,호통을 쳤다,쳤다,True,
1,374,plainS-honorificV,막내가 어제 저녁에 혼자서 핸드폰을 사셨다.,far,막내가,가,핸드폰을 사셨다,사셨다,False,
1,374,plainS-plainV,막내가 어제 저녁에 혼자서 핸드폰을 샀다.,far,막내가,가,핸드폰을 샀다,샀다,True,
1,375,plainS-honorificV,막내가 어제 저녁에 혼자서 편지를 쓰셨다.,far,막내가,가,편지를 쓰셨다,쓰셨다,False,
1,375,plainS-plainV,막내가 어제 저녁에 혼자서 편지를 썼다.,far,막내가,가,편지를 썼다,썼다,True,
1,376,plainS-honorificV,막내가 어제 저녁에 혼자서 노래를 부르셨다.,far,막내가,가,노래를 부르셨다,부르셨다,False,
1,376,plainS-plainV,막내가 어제 저녁에 혼자서 노래를 불렀다.,far,막내가,가,노래를 불렀다,불렀다,True,
1,377,plainS-honorificV,막내가 어제 저녁에 혼자서 티비를 보셨다.,far,막내가,가,티비를 보셨다,보셨다,False,
1,377,plainS-plainV,막내가 어제 저녁에 혼자서 티비를 봤다.,far,막내가,가,티비를 봤다,봤다,True,
1,378,plainS-honorificV,막내가 어제 저녁에 혼자서 산책을 하셨다.,far,막내가,가,산책을 하셨다,하셨다,False,
1,378,plainS-plainV,막내가 어제 저녁에 혼자서 산책을 했다.,far,막내가,가,산책을 했다,했다,True,
1,379,plainS-honorificV,막내가 어제 저녁에 혼자서 정원을 가꾸셨다.,far,막내가,가,정원을 가꾸셨다,가꾸셨다,False,
1,379,plainS-plainV,막내가 어제 저녁에 혼자서 정원을 가꿨다.,far,막내가,가,정원을 가꿨다,가꿨다,True,
1,380,plainS-honorificV,막내가 어제 저녁에 혼자서 빨래를 널으셨다.,far,막내가,가,빨래를 널으셨다,널으셨다,False,
1,380,plainS-plainV,막내가 어제 저녁에 혼자서 빨래를 널었다.,far,막내가,가,빨래를 널었다,널었다,True,
1,381,plainS-honorificV,초등학생이 어제 저녁에 혼자서 책을 읽으셨다.,far,초등학생이,이,책을 읽으셨다,읽으셨다,False,
1,381,plainS-plainV,초등학생이 어제 저녁에 혼자서 책을 읽었다.,far,초등학생이,이,책을 읽었다,읽었다,True,
1,382,plainS-honorificV,초등학생이 어제 저녁에 혼자서 파스타를 드셨다.,far,초등학생이,이,파스타를 드셨다,드셨다,False,
1,382,plainS-plainV,초등학생이 어제 저녁에 혼자서 파스타를 먹었다.,far,초등학생이,이,파스타를 먹었다,먹었다,True,
1,383,plainS-honorificV,초등학생이 어제 저녁에 혼자서 호통을 치셨다.,far,초등학생이,이,호통을 치셨다,치셨다,False,
1,383,plainS-plainV,초등학생이 어제 저녁에 혼자서 호통을 쳤다.,far,초등학생이,이,호통을 쳤다,쳤다,True,
1,384,plainS-honorificV,초등학생이 어제 저녁에 혼자서 핸드폰을 사셨다.,far,초등학생이,이,핸드폰을 사셨다,사셨다,False,
